Namespace(csv=True, file='../../data/messages.csv', max_roomsize=None, price_per_xmpp=1e-06, vary_max_roomsize=True)
0,0.0
1,2.609712
2,5.210478
3,7.704879
4,10.069689
5,12.297213
6,14.411332
7,16.417964
8,18.34129
9,20.17878
10,21.910689
11,23.565867
12,25.154004
13,26.665074
14,28.104018
15,29.504421
16,30.8613
17,32.175556
18,33.457308
19,34.714892
20,35.940675
21,37.133779
22,38.288491
23,39.420077
24,40.51136
25,41.561199
26,42.58614
27,43.586691
28,44.565858
29,45.524318
30,46.463266
31,47.38714
32,48.280715
33,49.152077
34,50.001003
35,50.836877
36,51.659117
37,52.474679
38,53.28118
39,54.077563
40,54.862933
41,55.637078
42,56.397243
43,57.143701
44,57.884175
45,58.614875
46,59.329035
47,60.035939
48,60.729529
49,61.413812
50,62.090868
51,62.762705
52,63.426903
53,64.08221
54,64.728161
55,65.36697
56,65.999444
57,66.627303
58,67.247015
59,67.852771
60,68.444111
61,69.015713
62,69.573699
63,70.123923
64,70.661881
65,71.185722
66,71.698515
67,72.204074
68,72.699696
69,73.190442
70,73.675367
71,74.155575
72,74.626976
73,75.09317
74,75.555274
75,76.009835
76,76.459974
77,76.904829
78,77.34428
79,77.777797
80,78.205611
81,78.630799
82,79.05335
83,79.47163
84,79.886058
85,80.296919
86,80.704125
87,81.107545
88,81.500271
89,81.887586
90,82.272923
91,82.655573
92,83.029811
93,83.400541
94,83.768682
95,84.131095
96,84.487743
97,84.835544
98,85.179706
99,85.519488
100,85.853944
101,86.185682
102,86.515764
103,86.842462
104,87.161492
105,87.47687
106,87.788053
107,88.096916
108,88.403091
109,88.707639
110,89.010328
111,89.311567
112,89.609108
113,89.902525
114,90.194193
115,90.485194
116,90.775844
117,91.065952
118,91.353286
119,91.63844
120,91.919628
121,92.199074
122,92.477974
123,92.755658
124,93.03188
125,93.307264
126,93.582013
127,93.856525
128,94.129141
129,94.401627
130,94.673069
131,94.943693
132,95.213731
133,95.482264
134,95.74767
135,96.010669
136,96.268415
137,96.520284
138,96.768646
139,97.015584
140,97.260816
141,97.504573
142,97.746961
143,97.987921
144,98.227548
145,98.466271
146,98.703715
147,98.940247
148,99.175225
149,99.406374
150,99.634624
151,99.859394
152,100.077618
153,100.290635
154,100.500459
155,100.708188
156,100.914195
157,101.117791
158,101.319607
159,101.514929
160,101.70657
161,101.893758
162,102.076026
163,102.252451
164,102.426793
165,102.599179
166,102.770892
167,102.941873
168,103.112165
169,103.281871
170,103.451097
171,103.619573
172,103.78757
173,103.955419
174,104.12235
175,104.288075
176,104.452379
177,104.616407
178,104.780365
179,104.944256
180,105.107764
181,105.271158
182,105.434367
183,105.596356
184,105.758099
185,105.918826
186,106.078866
187,106.23809
188,106.396539
189,106.554965
190,106.713386
191,106.871802
192,107.030197
193,107.187426
194,107.341956
195,107.494258
196,107.645796
197,107.797159
198,107.947559
199,108.097756
200,108.246776
201,108.395525
202,108.543838
203,108.691087
204,108.838215
205,108.984573
206,109.130433
207,109.276084
208,109.420197
209,109.56248
210,109.704161
211,109.844793
212,109.984808
213,110.124028
214,110.262663
215,110.400587
216,110.536911
217,110.672186
218,110.805683
219,110.93775
220,111.069534
221,111.201188
222,111.332837
223,111.463612
224,111.593773
225,111.723911
226,111.853699
227,111.982862
228,112.111256
229,112.238176
230,112.364826
231,112.490091
232,112.615309
233,112.740423
234,112.865429
235,112.99023
236,113.114885
237,113.239011
238,113.362263
239,113.484983
240,113.607407
241,113.729618
242,113.851335
243,113.972603
244,114.093242
245,114.21332
246,114.332819
247,114.451637
248,114.570113
249,114.688462
250,114.806652
251,114.923479
252,115.039573
253,115.155265
254,115.269997
255,115.384505
256,115.498463
257,115.611749
258,115.724085
259,115.836148
260,115.947756
261,116.05919
262,116.170146
263,116.281037
264,116.391924
265,116.502123
266,116.611855
267,116.721118
268,116.830372
269,116.939609
270,117.04884
271,117.15776
274,117.484517
275,117.59336
276,117.702067
277,117.810754
278,117.919338
279,118.027881
280,118.136307
281,118.244546
282,118.352702
283,118.460759
284,118.568696
285,118.67656
286,118.784335
287,118.891692
288,118.998833
289,119.104879
290,119.210328
291,119.314013
292,119.415342
293,119.514892
294,119.612235
295,119.708745
296,119.804537
297,119.898399
298,119.991422
299,120.084031
300,120.174916
301,120.264315
302,120.352656
303,120.440651
304,120.528054
305,120.614803
306,120.699557
307,120.78132
308,120.861607
309,120.939241
310,121.014867
311,121.089334
312,121.163018
313,121.235909
314,121.306372
315,121.376229
316,121.445852
317,121.515472
318,121.585027
319,121.654578
320,121.724085
321,121.793573
322,121.862515
323,121.930848
324,121.998526
325,122.065678
326,122.132364
327,122.198298
328,122.263812
329,122.329321
330,122.394737
331,122.4597
332,122.524413
333,122.588869
334,122.652648
335,122.716339
336,122.779766
337,122.843104
338,122.906428
339,122.969705
340,123.032926
341,123.096109
342,123.159212
343,123.221728
344,123.284154
345,123.346476
346,123.40874
347,123.470288
348,123.531623
349,123.592259
350,123.65264
351,123.71292
352,123.772894
353,123.831366
354,123.888499
355,123.94561
356,124.002626
357,124.058714
358,124.113646
359,124.168285
360,124.222216
361,124.27603
362,124.329839
363,124.382753
364,124.435551
365,124.488337
366,124.540259
367,124.591263
368,124.641686
369,124.691649
370,124.740517
371,124.789131
372,124.8373
373,124.885197
374,124.9327
375,124.97967
376,125.026448
377,125.072437
378,125.117923
379,125.162608
380,125.206953
381,125.250996
382,125.294041
383,125.336448
384,125.378357
385,125.420174
386,125.461691
387,125.502777
388,125.543022
389,125.581196
390,125.618847
391,125.655857
392,125.692354
393,125.72876
394,125.764797
395,125.799872
396,125.834213
397,125.868525
398,125.902833
404,126.108531
405,126.142708
419,126.617056
420,126.650905
421,126.684627
422,126.718114
423,126.751503
447,127.552815
477,128.543745
478,128.576771
479,128.60958
480,128.642253
481,128.674661
529,130.230005
530,130.262312
531,130.294445
532,130.32648
533,130.358324
534,130.390149
535,130.421656
536,130.453141
537,130.484563
651,134.055157
744,136.960663
745,136.99188
746,137.022865
747,137.052281
748,137.081679
749,137.11088
750,137.13991
751,137.168816
752,137.19764
753,137.225748
754,137.253801
755,137.28184
756,137.309723
757,137.337176
758,137.364449
759,137.391573
760,137.418291
761,137.444277
762,137.469576
763,137.494581
764,137.519154
765,137.543685
766,137.568118
767,137.59255
768,137.615519
769,137.63759
770,137.658636
771,137.678788
772,137.69861
773,137.71787
774,137.736869
775,137.755597
776,137.773526
777,137.791334
778,137.809138
779,137.82652
780,137.843102
781,137.859157
782,137.874744
783,137.890207
784,137.904805
785,137.918979
786,137.93233
787,137.943779
788,137.954538
789,137.963878
790,137.97007
791,137.975842
792,137.98063
793,137.985045
794,137.988911
795,137.991822
796,137.994554
797,137.997256
798,137.999855
799,138.002303
800,138.004749
801,138.00715
802,138.009297
1139,138.72677
1140,138.728776
1141,138.730726
1142,138.732526
1143,138.734277
1144,138.735988
1145,138.737682
1146,138.739285
1147,138.740291
1148,138.740954
1149,138.741371
1150,138.741373
